0,-0.66957,-0.31824,0.92264,-0.13687,0.71285,-0.033609,0.24878,0.74314,0.32176
0.0072881,-0.67072,-0.31222,0.92238,-0.13477,0.72627,-0.029862,0.2031,0.74314,0.17223
0.017026,-0.67188,-0.3059,0.92214,-0.13446,0.74323,-0.026772,0.2031,1.3833,0.32176
0.023687,-0.67299,-0.29966,0.92188,-0.13102,0.76345,-0.026076,0.2031,0.74314,0.32176
0.032851,-0.67414,-0.29331,0.92169,-0.12668,0.78616,-0.024792,0.2031,1.3833,0.17223
0.040817,-0.67521,-0.28692,0.92147,-0.12541,0.79909,-0.02365,0.2031,1.3833,0.15928
0.049793,-0.67624,-0.28049,0.92128,-0.12216,0.79909,-0.022898,0.2031,1.3833,0.30882
0.058392,-0.67727,-0.27404,0.92107,-0.11897,0.79909,-0.022024,0.2031,1.3833,0.30882
0.066273,-0.67826,-0.26747,0.92089,-0.11704,0.80598,-0.021189,0.2031,0.74314,0.15928
0.073754,-0.67927,-0.2609,0.92069,-0.11457,0.80598,-0.02077,0.2031,0.74314,0.1304
0.082844,-0.68023,-0.25421,0.92054,-0.11259,0.81331,-0.019852,0.092949,1.3833,0.15928
0.091422,-0.68118,-0.24755,0.92046,-0.11127,0.81331,-0.017675,0.092949,0.27808,0.1304
0.099408,-0.68209,-0.24082,0.92029,-0.10822,0.81331,-0.015017,0.2031,0.27808,0.15928
0.10793,-0.68293,-0.23404,0.92018,-0.10512,0.81331,-0.013313,0.2031,0.2784,0.15928
0.11596,-0.68383,-0.22722,0.92002,-0.10202,0.8204,-0.012019,0.24878,0.2784,0.1304
0.12389,-0.68466,-0.22027,0.91996,-0.09905,0.82768,-0.010583,0.24878,-0.26152,0.15928
0.13277,-0.68551,-0.21341,0.91985,-0.097793,0.8321,-0.0095412,0.24878,0.031167,0.1304
0.1412,-0.68624,-0.20658,0.91977,-0.09643,0.83323,-0.0084797,0.24878,0.031167,0.1304
0.14937,-0.68703,-0.19948,0.91974,-0.091556,0.83257,-0.0077057,0.24878,0.031167,0.1304
0.15792,-0.68777,-0.1925,0.91967,-0.086469,0.83257,-0.0056402,0.24878,0.031167,0.12002
0.16654,-0.6885,-0.1854,0.91966,-0.085455,0.83839,-0.0032517,0.24878,-0.26152,0.1304
0.17354,-0.68919,-0.17823,0.91958,-0.081892,0.8455,-0.0025544,0.24878,0.031167,0.1304
0.18268,-0.6898,-0.17109,0.91955,-0.078632,0.84973,-0.0018985,0.24878,-0.26152,0.1304
0.19139,-0.69049,-0.16384,0.9196,-0.076648,0.85933,-0.00071978,0.20328,-0.26152,0.12002
0.20002,-0.69109,-0.15666,0.91965,-0.072568,0.86761,0.00263,0.24878,-0.26152,0.12002
0.20788,-0.69171,-0.14942,0.91965,-0.068088,0.85933,0.0052688,0.24878,-0.26152,0.1304
0.21631,-0.69225,-0.14211,0.91969,-0.066044,0.86761,0.005396,0.20328,-0.26152,0.1304
0.22449,-0.69279,-0.13489,0.91968,-0.065423,0.87186,0.0056398,0.24878,-0.29928,0.1304
0.23384,-0.69329,-0.12752,0.91977,-0.061017,0.87138,0.0075331,0.24878,-0.26152,0.1304
0.24089,-0.69382,-0.12012,0.91986,-0.055083,0.87935,0.010844,0.24878,-0.29928,0.1304
0.24927,-0.69425,-0.11279,0.91996,-0.052007,0.88634,0.012592,0.24878,-0.26152,0.1304
0.25802,-0.69467,-0.10534,0.92007,-0.0499,0.88273,0.012847,0.20328,-0.26152,0.12002
0.26627,-0.69514,-0.09797,0.92012,-0.048222,0.88273,0.013527,0.20328,0.031167,0.1304
0.27374,-0.6955,-0.09051,0.92024,-0.047629,0.88634,0.014714,0.20328,-0.26152,0.12002
0.28217,-0.6959,-0.083004,0.92039,-0.046732,0.89079,0.01607,0.24878,-0.26152,0.12002
0.29128,-0.69623,-0.075582,0.92057,-0.041447,0.89079,0.017252,0.20328,-0.26152,0.12002
0.29897,-0.69658,-0.068025,0.92076,-0.036629,0.89079,0.018319,0.20328,-0.26152,0.1304
0.30727,-0.69682,-0.060622,0.92089,-0.034404,0.89244,0.021672,0.20328,0.031167,0.1304
0.3162,-0.69711,-0.053081,0.92101,-0.031875,0.89826,0.02453,0.20328,-0.26152,0.1304
0.32405,-0.69736,-0.045525,0.9212,-0.030371,0.89646,0.024779,0.17118,-0.26152,0.1304
0.33235,-0.69766,-0.038022,0.92141,-0.029049,0.89646,0.02512,0.20328,-0.26152,0.15928
0.34101,-0.69786,-0.030378,0.92168,-0.025293,0.9018,0.025483,0.17492,-0.26152,0.1304
0.34985,-0.69812,-0.022734,0.9219,-0.021927,0.9018,0.025672,0.20684,-0.26152,0.1304
0.35765,-0.69823,-0.015217,0.92217,-0.021099,0.9018,0.026571,0.17492,-0.26152,0.1304
0.36599,-0.69841,-0.0075,0.92238,-0.017285,0.90665,0.028467,0.17492,-0.29928,0.1304
0.37376,-0.69851,6.6482e-05,0.92258,-0.013388,0.91015,0.03062,0.17492,-0.26152,0.1304
0.38339,-0.69856,0.0077304,0.92284,-0.0094097,0.90665,0.03266,0.17492,-0.26152,0.15928
0.39083,-0.69871,0.015427,0.92318,-0.0056563,0.90701,0.035069,0.20684,-0.29928,0.15928
0.39916,-0.6987,0.023013,0.92349,-0.004849,0.90701,0.037049,0.24878,-0.29928,0.21624
0.40775,-0.69876,0.030746,0.92381,-0.0021251,0.90701,0.038298,0.20684,-0.29928,0.15928
0.41688,-0.69872,0.038306,0.92408,0.00082413,0.90701,0.040214,0.24878,-0.29928,0.15928
0.42369,-0.69871,0.046026,0.92438,0.002911,0.90701,0.042002,0.24878,-0.38227,0.15928
0.43274,-0.69875,0.053732,0.92473,0.0048117,0.91015,0.043501,0.24878,-0.29928,0.15928
0.44115,-0.69871,0.061408,0.92509,0.00571,0.91015,0.044383,0.24878,-0.38227,0.15928
0.44963,-0.6986,0.069119,0.92553,0.0078971,0.90701,0.044549,0.24878,-0.38227,0.15928
0.45746,-0.69848,0.076773,0.92588,0.011195,0.90343,0.044974,0.20684,-0.38227,0.15928
0.46601,-0.69842,0.084483,0.92629,0.0142,0.90701,0.046525,0.20684,-0.38227,0.15928
0.47454,-0.69834,0.092193,0.92667,0.017725,0.90701,0.048061,0.20684,-0.8303,0.12147
0.48299,-0.69817,0.099802,0.92702,0.020383,0.90343,0.048791,0.17492,-0.38227,0.15928
0.49082,-0.69799,0.10752,0.92746,0.021442,0.90701,0.050578,0.17492,-0.38227,0.15928
0.49928,-0.69775,0.11516,0.92786,0.024391,0.90701,0.052154,0.17492,-0.8303,0.15928
0.50795,-0.69758,0.12285,0.92835,0.027675,0.90701,0.053109,0.17492,-0.38227,0.15928
0.51597,-0.6973,0.13053,0.92885,0.029608,0.90701,0.054701,0.22042,-0.8303,0.12147
0.52388,-0.69706,0.13808,0.92935,0.032406,0.90701,0.055843,0.22042,-0.8303,0.15928
0.53283,-0.69682,0.14581,0.92979,0.035224,0.90343,0.056505,0.22042,-1.3282,0.15928
0.54128,-0.69649,0.15334,0.93023,0.037522,0.90343,0.058353,0.22042,-0.8303,0.15928
0.54951,-0.69617,0.16108,0.93073,0.039244,0.90343,0.061207,0.22042,-1.3282,0.21624
0.55774,-0.69587,0.16869,0.93131,0.039778,0.90163,0.062853,0.22042,-0.8303,0.16652
0.56671,-0.6955,0.17625,0.93182,0.040381,0.91384,0.064257,0.28048,-1.3282,0.16652
0.57391,-0.69512,0.18393,0.93237,0.045087,0.89665,0.065615,0.22042,-1.3282,0.16652
0.58375,-0.69473,0.19141,0.9329,0.051295,0.88872,0.066017,0.23855,-0.8303,0.21624
0.5907,-0.69431,0.19896,0.93341,0.053693,0.90333,0.067757,0.23855,-1.3282,0.21624
0.59984,-0.69386,0.20647,0.93401,0.057094,0.87961,0.069944,0.23855,-1.3282,0.21624
0.60727,-0.69337,0.21393,0.93463,0.060795,0.87342,0.071325,0.23855,-1.3282,0.21624
0.61655,-0.69287,0.2214,0.93524,0.062252,0.87342,0.073228,0.23855,-0.8303,0.25348
0.62387,-0.6924,0.22876,0.93592,0.063045,0.86754,0.074534,0.23855,-1.3282,0.21624
0.63319,-0.69182,0.2361,0.93653,0.064395,0.86299,0.075488,0.23855,-0.8303,0.25348
0.64188,-0.69128,0.24356,0.93713,0.065807,0.86299,0.076524,0.23855,-0.8303,0.25348
0.64947,-0.69066,0.25073,0.93779,0.068651,0.86299,0.076524,0.30939,-0.8303,0.25348
0.65789,-0.69006,0.25804,0.93842,0.074991,0.86299,0.077284,0.30939,-0.8303,0.25348
0.66632,-0.68951,0.26525,0.93907,0.079435,0.86299,0.077284,0.30939,-0.38227,0.25348
0.67422,-0.68889,0.27248,0.93972,0.080893,0.86299,0.080433,0.30939,-0.38227,0.25348
0.68311,-0.68817,0.27966,0.94047,0.08412,0.86299,0.080822,0.30939,-0.38227,0.25348
0.69112,-0.68744,0.28669,0.94105,0.087133,0.85813,0.080999,0.30939,-0.38227,0.25348
0.69938,-0.68672,0.29385,0.94176,0.087613,0.85813,0.08368,0.30939,-0.38227,0.31716
0.70794,-0.68597,0.3007,0.94243,0.088799,0.85582,0.08368,0.30939,-0.38227,0.38684
0.71616,-0.68521,0.3076,0.94312,0.090794,0.85582,0.084037,0.3416,-0.62113,0.31716
0.72377,-0.68453,0.31454,0.94388,0.091998,0.85386,0.084437,0.30939,-0.62113,0.31716
0.73349,-0.68363,0.32131,0.94457,0.092609,0.84861,0.084037,0.3416,-0.38227,0.32929
0.74097,-0.68283,0.32817,0.94537,0.096261,0.84156,0.084437,0.30939,-0.38227,0.32929
0.75023,-0.68191,0.33479,0.94607,0.10289,0.82281,0.085613,0.30939,-0.62113,0.27332
0.75677,-0.68098,0.34133,0.9468,0.10628,0.80366,0.087959,0.3416,-0.41776,0.32929
0.76665,-0.68011,0.34798,0.94758,0.10801,0.79741,0.09341,0.30939,-0.62113,0.27332
0.77423,-0.67923,0.35447,0.94834,0.11267,0.76731,0.098387,0.30939,-1.119,0.25348
0.78325,-0.67828,0.36098,0.94915,0.11654,0.74736,0.09973,0.33081,-1.119,0.27332
0.7907,-0.67735,0.36733,0.94999,0.11823,0.73157,0.099971,0.33081,-1.119,0.25348
0.79999,-0.67633,0.37365,0.95077,0.12061,0.72185,0.10056,0.40849,-1.119,0.27332
0.8075,-0.67539,0.37998,0.95164,0.12328,0.71813,0.10113,0.23855,-1.526,0.27332
0.8165,-0.67432,0.38604,0.95238,0.12472,0.71813,0.10381,0.32228,-1.526,0.27332
0.82509,-0.67331,0.39225,0.95325,0.12519,0.70636,0.10381,0.30967,-1.526,0.27332
0.83262,-0.67219,0.39823,0.95405,0.1295,0.68871,0.10446,0.33334,-1.1667,0.27332
0.84132,-0.67113,0.40413,0.9549,0.1295,0.68871,0.10446,0.30967,-1.526,0.25348
0.84945,-0.67002,0.41014,0.95582,0.13536,0.68871,0.10501,0.33334,-1.526,0.27332
0.85804,-0.66877,0.41581,0.95668,0.13723,0.68871,0.10666,0.33334,-1.526,0.27332
0.86577,-0.66758,0.42164,0.9576,0.13898,0.67915,0.10666,0.33334,-1.526,0.27332
0.87459,-0.66641,0.42727,0.95848,0.14293,0.67543,0.10666,0.33334,-1.7183,0.25348
0.88239,-0.66508,0.43271,0.95931,0.14536,0.66779,0.10783,0.43217,-1.526,0.25348
0.89133,-0.66396,0.43827,0.96029,0.14706,0.66116,0.10783,0.33334,-1.526,0.25348
0.89938,-0.66274,0.4436,0.96117,0.15018,0.65623,0.10783,0.33334,-1.526,0.25348
0.90781,-0.66136,0.44884,0.96214,0.15259,0.64573,0.10938,0.36511,-1.526,0.25348
0.91684,-0.66009,0.45406,0.96306,0.15854,0.62989,0.11101,0.33334,-1.7584,0.23811
0.92355,-0.65882,0.45915,0.96402,0.16488,0.6213,0.11275,0.36511,-1.526,0.25348
0.93337,-0.65747,0.46423,0.96504,0.16797,0.60166,0.11321,0.36511,-1.7584,0.23811
0.94018,-0.65596,0.46898,0.96596,0.17076,0.58038,0.11565,0.36511,-1.526,0.23811
0.94989,-0.65455,0.47378,0.96692,0.17349,0.57508,0.11553,0.36511,-1.543,0.23811
0.95689,-0.65298,0.47835,0.96778,0.1793,0.55481,0.11681,0.36511,-1.543,0.25348
0.96592,-0.65148,0.48288,0.96879,0.18337,0.52773,0.11852,0.44443,-1.543,0.25348
0.97392,-0.65008,0.48745,0.96986,0.18544,0.50934,0.12142,0.36511,-1.543,0.23811
0.98324,-0.64848,0.49183,0.97082,0.18825,0.49787,0.12277,0.44443,-1.543,0.25348
0.99061,-0.64693,0.49612,0.97188,0.19164,0.49406,0.12738,0.44443,-1.4406,0.24582
0.99948,-0.6453,0.50035,0.97292,0.20162,0.48544,0.13266,0.44443,-1.5523,0.24582
1.0077,-0.6437,0.50443,0.97393,0.20923,0.47358,0.13266,0.44443,-1.4406,0.24582
1.0166,-0.64208,0.50848,0.97499,0.20996,0.46384,0.13369,0.44443,-1.5523,0.27332
1.0239,-0.6404,0.5124,0.97604,0.20996,0.45259,0.13369,0.44443,-1.5523,0.24582
1.0329,-0.63871,0.51613,0.97709,0.21323,0.44413,0.13415,0.53935,-1.5523,0.27332
1.0413,-0.63695,0.51987,0.97819,0.21323,0.42945,0.13528,0.44443,-1.5523,0.24582
1.0493,-0.63522,0.52342,0.97933,0.21813,0.41518,0.13528,0.61613,-1.7677,0.24582
1.0576,-0.63337,0.52688,0.98046,0.22115,0.40828,0.1364,0.76976,-1.7677,0.27332
1.0662,-0.63157,0.53026,0.98162,0.22219,0.39763,0.1375,0.61613,-1.7677,0.24582
1.0741,-0.62967,0.53344,0.98269,0.22414,0.38459,0.1375,0.76976,-1.7677,0.27332
1.0825,-0.62778,0.5366,0.98385,0.22781,0.3664,0.13826,0.61613,-1.7677,0.24582
1.091,-0.62587,0.53964,0.985,0.23006,0.35298,0.13932,0.61613,-1.5523,0.24582
1.0992,-0.62394,0.54252,0.98617,0.23329,0.3506,0.14056,0.61613,-1.7677,0.24582
