0,-0.67845,-0.50029,0.9607,-0.19396,0.50381,-0.098805,0.55885,1.3194,0.27382
0.0035379,-0.67913,-0.4985,0.96035,-0.19198,0.50848,-0.097836,0.55843,1.3208,0.27419
0.0070759,-0.6798,-0.49669,0.96,-0.19,0.51315,-0.096865,0.55794,1.3222,0.27451
0.010614,-0.68047,-0.49487,0.95966,-0.18803,0.51783,-0.095893,0.55738,1.3236,0.27478
0.014152,-0.68113,-0.49302,0.95933,-0.18606,0.52252,-0.094921,0.55675,1.3251,0.275
0.01769,-0.68179,-0.49117,0.95899,-0.18409,0.52721,-0.093947,0.55605,1.3266,0.27517
0.021228,-0.68244,-0.48929,0.95866,-0.18213,0.5319,-0.092974,0.55527,1.3281,0.27529
0.024766,-0.68308,-0.4874,0.95833,-0.18016,0.53661,-0.092,0.55442,1.3297,0.27536
0.028304,-0.68371,-0.4855,0.95801,-0.1782,0.54131,-0.091025,0.55349,1.3313,0.27538
0.031841,-0.68434,-0.48357,0.95769,-0.17625,0.54603,-0.090051,0.5525,1.3329,0.27534
0.035379,-0.68496,-0.48163,0.95737,-0.17429,0.55074,-0.089077,0.55143,1.3346,0.27526
0.038917,-0.68557,-0.47968,0.95706,-0.17234,0.55547,-0.088103,0.55028,1.3362,0.27512
0.042455,-0.68618,-0.4777,0.95675,-0.1704,0.5602,-0.08713,0.54907,1.3379,0.27493
0.045993,-0.68678,-0.47571,0.95644,-0.16846,0.56494,-0.086158,0.54778,1.3396,0.27469
0.049531,-0.68737,-0.47371,0.95614,-0.16652,0.56968,-0.085187,0.54641,1.3414,0.2744
0.053069,-0.68796,-0.47168,0.95584,-0.16459,0.57443,-0.084216,0.54498,1.3431,0.27406
0.056607,-0.68854,-0.46964,0.95554,-0.16267,0.57918,-0.083248,0.54347,1.3449,0.27367
0.060145,-0.68911,-0.46758,0.95525,-0.16075,0.58394,-0.08228,0.54189,1.3467,0.27322
0.063683,-0.68967,-0.46551,0.95496,-0.15883,0.58871,-0.081314,0.54024,1.3484,0.27273
0.067221,-0.69023,-0.46342,0.95468,-0.15693,0.59348,-0.08035,0.53851,1.3502,0.27219
0.070759,-0.69078,-0.46131,0.95439,-0.15502,0.59826,-0.079388,0.53672,1.352,0.27159
0.074297,-0.69133,-0.45918,0.95411,-0.15313,0.60305,-0.078429,0.53485,1.3538,0.27095
0.077835,-0.69187,-0.45704,0.95384,-0.15124,0.60784,-0.077471,0.53291,1.3556,0.27025
0.081373,-0.6924,-0.45488,0.95357,-0.14936,0.61264,-0.076516,0.5309,1.3574,0.26951
0.084911,-0.69292,-0.45271,0.9533,-0.14748,0.61745,-0.075564,0.52882,1.3592,0.26871
0.088449,-0.69344,-0.45051,0.95303,-0.14562,0.62226,-0.074615,0.52667,1.361,0.26787
0.091986,-0.69395,-0.4483,0.95277,-0.14376,0.62708,-0.073669,0.52445,1.3627,0.26698
0.095524,-0.69446,-0.44608,0.95251,-0.1419,0.6319,-0.072726,0.52216,1.3645,0.26604
0.099062,-0.69496,-0.44383,0.95225,-0.14006,0.63673,-0.071787,0.5198,1.3662,0.26505
0.1026,-0.69545,-0.44157,0.952,-0.13823,0.64157,-0.070851,0.51737,1.3679,0.26401
0.10614,-0.69594,-0.43929,0.95175,-0.1364,0.64641,-0.069919,0.51487,1.3696,0.26293
0.10968,-0.69642,-0.437,0.95151,-0.13458,0.65126,-0.06899,0.51231,1.3712,0.2618
0.11321,-0.69689,-0.43469,0.95126,-0.13278,0.65612,-0.068066,0.50968,1.3729,0.26062
0.11675,-0.69736,-0.43236,0.95102,-0.13098,0.66098,-0.067146,0.50698,1.3745,0.2594
0.12029,-0.69782,-0.43001,0.95079,-0.12919,0.66584,-0.066231,0.50422,1.376,0.25813
0.12383,-0.69827,-0.42764,0.95056,-0.12741,0.67071,-0.06532,0.5014,1.3776,0.25681
0.12737,-0.69872,-0.42526,0.95033,-0.12564,0.67559,-0.064414,0.49851,1.379,0.25545
0.1309,-0.69916,-0.42286,0.9501,-0.12388,0.68047,-0.063512,0.49555,1.3805,0.25405
0.13444,-0.69959,-0.42045,0.94988,-0.12213,0.68536,-0.062616,0.49253,1.3819,0.2526
0.13798,-0.70002,-0.41801,0.94966,-0.1204,0.69025,-0.061725,0.48946,1.3832,0.25111
0.14152,-0.70045,-0.41556,0.94944,-0.11867,0.69514,-0.060839,0.48632,1.3845,0.24958
0.14506,-0.70086,-0.4131,0.94923,-0.11696,0.70004,-0.059959,0.48312,1.3857,0.24801
0.14859,-0.70127,-0.41061,0.94902,-0.11525,0.70495,-0.059084,0.47986,1.3868,0.24639
0.15213,-0.70168,-0.40811,0.94881,-0.11356,0.70986,-0.058216,0.47654,1.3879,0.24474
0.15567,-0.70208,-0.40559,0.9486,-0.11188,0.71477,-0.057353,0.47317,1.3889,0.24304
0.15921,-0.70247,-0.40305,0.9484,-0.11021,0.71968,-0.056496,0.46974,1.3898,0.24131
0.16275,-0.70286,-0.40049,0.9482,-0.10856,0.7246,-0.055645,0.46625,1.3907,0.23954
0.16628,-0.70324,-0.39792,0.94801,-0.10691,0.72952,-0.054801,0.46271,1.3914,0.23773
0.16982,-0.70361,-0.39533,0.94782,-0.10528,0.73445,-0.053963,0.45912,1.3921,0.23588
0.17336,-0.70398,-0.39273,0.94763,-0.10366,0.73938,-0.053132,0.45547,1.3927,0.234
0.1769,-0.70435,-0.3901,0.94744,-0.10206,0.7443,-0.052307,0.45178,1.3932,0.23209
0.18044,-0.7047,-0.38746,0.94726,-0.10047,0.74923,-0.05149,0.44803,1.3936,0.23014
0.18397,-0.70506,-0.3848,0.94708,-0.09889,0.75416,-0.050679,0.44424,1.3938,0.22816
0.18751,-0.7054,-0.38212,0.9469,-0.097325,0.7591,-0.049875,0.4404,1.394,0.22614
0.19105,-0.70575,-0.37943,0.94672,-0.095773,0.76403,-0.049079,0.43652,1.3941,0.2241
0.19459,-0.70608,-0.37672,0.94655,-0.094236,0.76896,-0.04829,0.43259,1.394,0.22202
0.19812,-0.70641,-0.37399,0.94638,-0.092713,0.77389,-0.047508,0.42861,1.3938,0.21992
0.20166,-0.70674,-0.37124,0.94622,-0.091203,0.77882,-0.046734,0.4246,1.3934,0.21779
0.2052,-0.70706,-0.36848,0.94605,-0.089708,0.78375,-0.045967,0.42054,1.393,0.21563
0.20874,-0.70737,-0.36569,0.94589,-0.088228,0.78868,-0.045208,0.41645,1.3924,0.21344
0.21228,-0.70768,-0.3629,0.94573,-0.086762,0.7936,-0.044457,0.41232,1.3916,0.21123
0.21581,-0.70799,-0.36008,0.94558,-0.08531,0.79852,-0.043713,0.40816,1.3907,0.209
0.21935,-0.70829,-0.35725,0.94542,-0.083874,0.80344,-0.042978,0.40396,1.3897,0.20674
0.22289,-0.70858,-0.35439,0.94527,-0.082452,0.80836,-0.04225,0.39973,1.3884,0.20447
0.22643,-0.70887,-0.35153,0.94512,-0.081045,0.81327,-0.041531,0.39546,1.3871,0.20217
0.22997,-0.70915,-0.34864,0.94498,-0.079654,0.81817,-0.04082,0.39117,1.3855,0.19986
0.2335,-0.70943,-0.34574,0.94483,-0.078277,0.82307,-0.040117,0.38686,1.3838,0.19752
0.23704,-0.70971,-0.34282,0.94469,-0.076916,0.82796,-0.039422,0.38252,1.3818,0.19518
0.24058,-0.70998,-0.33988,0.94456,-0.075571,0.83285,-0.038736,0.37815,1.3797,0.19281
0.24412,-0.71024,-0.33692,0.94442,-0.074241,0.83773,-0.038058,0.37376,1.3774,0.19044
0.24766,-0.7105,-0.33395,0.94429,-0.072926,0.84259,-0.037388,0.36936,1.3749,0.18805
0.25119,-0.71076,-0.33096,0.94415,-0.071627,0.84745,-0.036727,0.36493,1.3722,0.18565
0.25473,-0.71101,-0.32795,0.94403,-0.070344,0.8523,-0.036075,0.36049,1.3693,0.18324
